group_id,,AbsTime,RelTime,Cycle,m15.006 (B_m15.006) (Corr),m15.970 (B_m15.970) (Corr),m16.980 (B_m16.980) (Corr),m17.007 (B_m17.007) (Corr),m18.016 (B_m18.016) (Corr),m18.886 (B_m18.886) (Corr),m18.939 (B_m18.939) (Corr),m19.043 (B_m19.043) (Corr),m19.089 (B_m19.089) (Corr),m19.109 (B_m19.109) (Corr),m19.729 (B_m19.729) (Corr),m20.006 (B_m20.006) (Corr),m21.005 (B_m21.005) (Corr),m26.996 (B_m26.996) (Corr),m27.988 (B_m27.988) (Corr),m28.988 (B_m28.988) (Corr),m29.971 (B_m29.971) (Corr),m30.983 (B_m30.983) (Corr),m31.969 (B_m31.969) (Corr),m32.074 (B_m32.074) (Corr),m32.968 (B_m32.968) (Corr),m33.003 (B_m33.003) (Corr),m33.965 (B_m33.965) (Corr),m36.910 (B_m36.910) (Corr),m37.012 (B_m37.012) (Corr),m37.123 (B_m37.123) (Corr),m37.656 (B_m37.656) (Corr),m37.749 (B_m37.749) (Corr),m37.999 (B_m37.999) (Corr),m38.999 (B_m38.999) (Corr),m41.003 (B_m41.003) (Corr),m41.999 (B_m41.999) (Corr),m43.013 (B_m43.013) (Corr),m43.971 (B_m43.971) (Corr),m44.973 (B_m44.973) (Corr),m45.958 (B_m45.958) (Corr),m46.988 (B_m46.988) (Corr),m48.981 (B_m48.981) (Corr),m49.976 (B_m49.976) (Corr),m50.991 (B_m50.991) (Corr),m51.997 (B_m51.997) (Corr),m53.006 (B_m53.006) (Corr),m55.009 (B_m55.009) (Corr),m57.035 (B_m57.035) (Corr),m59.025 (B_m59.025) (Corr),m60.020 (B_m60.020) (Corr),m61.001 (B_m61.001) (Corr),m61.999 (B_m61.999) (Corr),m62.993 (B_m62.993) (Corr),m65.008 (B_m65.008) (Corr),m67.023 (B_m67.023) (Corr),m69.037 (B_m69.037) (Corr),m71.044 (B_m71.044) (Corr),m73.024 (B_m73.024) (Corr),m75.011 (B_m75.011) (Corr),m77.008 (B_m77.008) (Corr),m78.015 (B_m78.015) (Corr),m79.017 (B_m79.017) (Corr),m81.006 (B_m81.006) (Corr),m83.055 (B_m83.055) (Corr),m85.059 (B_m85.059) (Corr),m87.023 (B_m87.023) (Corr),m88.043 (B_m88.043) (Corr),m89.027 (B_m89.027) (Corr),m90.924 (B_m90.924) (Corr),m91.014 (B_m91.014) (Corr),m93.009 (B_m93.009) (Corr),m94.011 (B_m94.011) (Corr),m95.022 (B_m95.022) (Corr),m96.021 (B_m96.021) (Corr),m97.057 (B_m97.057) (Corr),m99.047 (B_m99.047) (Corr),m101.056 (B_m101.056) (Corr),m103.041 (B_m103.041) (Corr),m105.018 (B_m105.018) (Corr),m109.052 (B_m109.052) (Corr),m111.079 (B_m111.079) (Corr),m117.056 (B_m117.056) (Corr),m123.075 (B_m123.075) (Corr),m125.093 (B_m125.093) (Corr),m143.107 (B_m143.107) (Corr),m145.087 (B_m145.087) (Corr),m149.020 (B_m149.020) (Corr),m202.911 (B_m202.911) (Corr),m203.966 (B_m203.966) (Corr),m204.248 (B_m204.248) (Corr),m204.589 (B_m204.589) (Corr),m204.939 (B_m204.939) (Corr),m205.432 (B_m205.432) (Corr),m205.703 (B_m205.703) (Corr),m205.918 (B_m205.918) (Corr),m207.002 (B_m207.002) (Corr),m217.906 (B_m217.906) (Corr),m223.041 (B_m223.041) (Corr),m225.020 (B_m225.020) (Corr),m266.978 (B_m266.978) (Corr),m281.039 (B_m281.039) (Corr),m283.013 (B_m283.013) (Corr),m286.971 (B_m286.971) (Corr),m329.812 (B_m329.812) (Corr),m330.840 (B_m330.840) (Corr),m331.858 (B_m331.858) (Corr),m332.186 (B_m332.186) (Corr),m332.836 (B_m332.836) (Corr),m341.011 (B_m341.011) (Corr),m355.111 (B_m355.111) (Corr),m356.122 (B_m356.122) (Corr),m357.073 (B_m357.073) (Corr),m358.059 (B_m358.059) (Corr),m359.030 (B_m359.030) (Corr),m371.113 (B_m371.113) (Corr),m372.112 (B_m372.112) (Corr),m373.073 (B_m373.073) (Corr),m374.064 (B_m374.064) (Corr),m375.050 (B_m375.050) (Corr),m376.043 (B_m376.043) (Corr),m429.081 (B_m429.081) (Corr),m430.082 (B_m430.082) (Corr),m431.078 (B_m431.078) (Corr),m432.070 (B_m432.070) (Corr),m445.104 (B_m445.104) (Corr),m446.105 (B_m446.105) (Corr),m447.089 (B_m447.089) (Corr),m448.086 (B_m448.086) (Corr),E/N_Act [Td],p-Drift_Act [mbar]
91,4221,44841.8769,4221.0026,4222,2672.195,583.7103,833.8712,870.5173,34762.33,3552.308,3983.683,0,0,0,13798.8,66923.82,33072480,639.3566,177.3367,32518.95,22757.62,351.5559,364275.7,1083.97,3401.616,12037.25,720.2255,176.8761,3575347,0,1050.07,686.9965,6336.065,10102.63,803.5247,220.7894,2153.768,123.1387,6209.826,259.2571,638.6211,42.48915,72.01185,630.5477,63.90637,920.6736,4605.261,575.8876,2162.972,105.4715,737.2684,48.59042,304.0624,77.3405,20.29671,568.4513,213.1246,471.7511,306.4153,1101.008,261.0305,105.4383,308.0114,196.507,49.51903,169.3972,215.2625,150.9481,112.8414,199.2845,47.46147,143.7774,10613.2,475.1691,114.1602,37.72606,25.02997,55.85445,28.9966,58.68544,29.40077,88.42217,16.97116,30.54675,42.17353,25.01549,33.82093,21.57645,151325.5,242.0945,3.001288,1142.374,29.30017,19.34059,48.56273,22.54577,91.5165,69.04498,27.01392,88.0576,111.0909,217.3693,248.4267,4322.447,92990.51,161.8145,66.37628,33.02143,91.05876,70787.92,2903.945,4433.226,585.9401,318.2114,13196.17,1216.412,6687.821,757.0529,420.3201,67.04012,288.6183,77.05005,60.03901,19.0123,112.0804,41.02653,41.02663,17.01096,174.7331,2.803621
91,4222,44841.8769,4222.0026,4223,1846.907,500.3246,917.261,1003.585,36691.66,3332.425,4446.955,0,0,0,14348.2,60400.23,33684900,674.2123,242.0765,31749.07,23151.44,251.0037,358911.9,1087.512,3343.967,11380.92,859.4576,193.5614,3643840,0,1142.846,740.2399,6524.834,9933.989,756.2935,199.304,2111.584,142.5459,5986.325,199.0166,601.0748,42.47348,82.29932,693.9069,53.17186,853.2134,4818.227,535.1895,2171.709,109.065,735.7087,49.02119,289.1273,42.18559,33.94034,503.4131,185.3143,339.2786,298.2798,1140.592,250.9909,143.288,298.2108,160.6812,35.37069,166.2108,147.0194,140.1663,94.32079,219.5438,38.01913,126.7285,10842.84,425.2907,100.5998,28.28377,37.54495,60.33456,39.23076,42.71492,36.67626,74.93407,18.38543,48.5972,37.56396,30.97252,29.07775,13.0084,149714.3,201.4436,3.001932,1083.114,31.28595,22.57706,59.03835,32.02064,90.06637,59.45698,26.01681,56.74084,111.1339,208.3207,202.3379,4331.306,92329.95,172.8409,72.10133,32.88062,77.73817,65046.39,2833.059,4048.34,592.5906,260.9676,11986.07,1158.215,6289.867,720.9703,448.2934,64.04165,170.202,56.03632,42.02724,16.00967,65.04234,27.01613,36.02262,14.00901,174.7569,2.80324
91,4223,44841.8769,4223.0026,4224,1584.067,333.5493,917.2623,757.4874,34448.49,3419.239,5409.976,0,0,0,15006.2,66496.27,33593470,909.5568,299.892,34861.85,22897.34,177.7768,364952.8,1098.494,3323.884,10800.87,881.4949,185.7197,3707109,0,1084.928,745.9413,5820.604,9931.62,649.7831,193.21,2220.796,133.5877,5533.118,211.4825,464.0634,15.93123,118.3052,525.1505,67.66711,881.0151,4941.351,527.1686,2277.93,97.6585,798.3692,48.59041,244.8339,46.11994,64.27321,401.7298,210.5049,373.6533,300.837,1266.877,206.8271,105.227,300.3977,194.6051,68.38361,162.2334,145.3676,119.5545,91.96909,229.7048,82.04193,163.4734,10957.51,446.1138,122.7477,30.08915,46.48426,45.38158,38.5112,44.89279,35.08159,80.92316,15.35724,38.87771,47.05652,22.62955,30.24076,12.00774,150632.2,273.048,3.001932,1087.329,23.94516,30.01943,42.59795,23.01489,80.05232,58.12009,17.011,75.04889,112.1075,190.271,211.2171,4355.567,91361.94,162.4791,70.74229,49.0318,81.62346,59433.36,2871.818,3683.911,506.3704,221.6986,10896.02,1057.997,5573.61,707.4409,424.3389,59.03835,81.07283,23.01486,28.02588,6.003236,34.02206,14.00903,18.01161,5.002575,174.7807,2.802858
91,4224,44841.877,4224.0026,4225,2289.161,416.8827,679.6365,866.4443,33735.49,3769.087,3480.337,0,0,0,17174.03,66166.18,34866630,734.4972,176.4058,33420.99,23698.24,168.9523,360771,1186.069,3363.677,10878.27,730.769,274.1584,3571532,0,1049.767,844.4245,5893.118,10154.57,593.6371,100.9448,2047.424,120.8648,5720.346,176.9468,576.365,55.39439,79.28577,619.0832,58.00574,709.5176,4819.812,480.8778,2057.465,70.31418,800.8993,67.27921,308.2193,90.04291,57.50757,433.7799,170.8384,416.7268,283.5521,1192.914,237.1719,144.7666,243.6429,180.4673,66.02544,161.4495,159.347,122.9147,117.9099,213.5464,53.5661,141.8154,10758.32,412.3403,108.2959,26.94412,37.54492,40.67721,35.15981,61.4492,47.83857,66.72633,29.69957,21.36427,25.33797,22.63374,40.70871,15.00967,149737.2,229.6858,0,1082.459,24.71911,13.14909,51.03325,29.55035,79.04814,43.02798,13.0084,58.14715,117.1024,207.3253,211.311,4378.487,91226.67,187.895,71.63792,38.44669,42.02302,55568.55,2763.383,3365.159,465.111,225.2765,10216.06,999.9047,5524.825,624.6011,369.3878,62.0406,38.02389,16.00969,13.00773,4.001932,23.01418,15.00968,7.003863,3.001288,174.7807,2.802858
91,4225,44841.877,4225.0026,4226,2108.156,250.161,833.819,1019.055,35731.72,3419.836,4355.688,0,0,0,13374.91,63749.93,34714870,713.4186,277.4266,33236.2,23837.77,229.4839,355515.6,922.8248,3329.754,11192.15,818.2791,185.7203,3608161,0,1212.625,750.2016,6414.796,10307.36,788.5103,242.7834,1903.439,120.8652,5716.389,215.5151,514.9127,47.80404,69.27909,572.4238,43.50426,761.3666,4796.11,582.0419,2150.077,66.40773,749.5697,26.16163,317.6702,73.82499,37.83181,431.1213,207.5107,321.9507,365.6811,1230.51,322.7272,105.5015,248.8634,201.3255,61.30928,164.4781,186.9583,133.6969,102.2103,231.1419,69.66039,153.6182,10904.56,474.0184,120.0323,27.51002,28.60561,55.85428,44.34785,45.64413,23.91926,78.70972,15.5569,35.30346,32.57748,23.82508,26.75147,12.00773,152002.5,288.902,2.001288,1116.198,36.10221,23.26499,47.03041,24.0155,91.06701,43.99727,16.01033,56.03633,106.0803,203.3272,193.3206,4212.778,92561.29,173.22,73.04041,39.44744,49.6103,53338.84,2766.303,3210.252,475.1521,234.8549,9858.882,1022.691,5079.605,629.0257,372.4185,74.04825,21.01291,14.00903,4.002575,7.004507,12.0071,13.00774,6.003863,6.003863,174.7807,2.802858
91,4226,44841.877,4226.0026,4227,2170.651,193.1581,666.9887,1250.812,31312.16,1779.639,4106.297,0,0,0,15861.1,66712.13,34866380,877.4966,194.047,33508.82,23868.13,103.3117,360041.3,1022.447,3447.273,11352.23,775.5563,180.6076,3749306,0,1275.947,936.3005,6153.839,10096.79,725.6611,251.9722,1988.278,123.2258,5890.313,230.0104,623.9048,53.11558,61.72464,600.8454,33.83659,917.757,4843.094,612.804,2118.872,109.3775,837.738,56.06591,292.0902,54.54458,27.06228,524.119,180.9515,335.1161,283.7323,1183.471,273.4389,148.6954,242.8513,163.1426,61.30929,159.557,195.9742,153.1048,144.839,254.8259,40.0203,156.8724,10919.05,455.2354,106.177,27.51005,37.54495,40.14523,25.58522,39.20637,31.26322,88.4219,19.79969,30.54681,43.06442,26.20745,34.89328,30.34773,149887.8,222.6279,1.000644,1077.903,11.19477,18.52757,46.02987,25.01616,77.66015,40.02605,25.01623,47.02703,119.0929,186.2616,185.2334,4277.917,92113.3,145.1573,65.01714,41.02297,50.03249,53707.62,2581.049,3225.624,436.685,179.6646,9779.331,1017.423,5128.64,652.5471,371.2074,68.04434,8.004507,5.002575,11.0071,7.003863,5.00322,11.00645,1,4.001932,174.8521,2.801714
91,4227,44841.877,4227.0026,4228,1719.057,314.3304,750.4842,750.4842,34556.34,3802.264,4109.683,0,0,0,15004.5,66934.81,33524140,497.6069,282.2499,33405,23877.23,171.6913,356608.1,995.4671,3246.907,11351.73,642.1342,203.4073,3549286,0,1010.626,846.1788,6095.166,9944.942,674.2937,154.9885,2001.21,120.865,6001.349,232.682,545.2787,26.55433,92.58704,660.3812,36.44239,825.0886,5063.699,657.0099,1823.106,91.40202,760.188,63.5416,267.5281,71.94378,67.65588,518.5458,216.7887,365.1464,277.5737,1191.267,248.1036,119.4208,259.2574,165.6348,75.45778,177.2658,164.9925,148.6067,113.8955,267.1058,52.01805,139.6226,10673.16,430.4605,99.16503,18.33999,35.75713,60.6885,35.81934,39.12346,23.91931,90.14912,20.81067,31.93532,31.37088,22.6338,37.21951,11.0071,149694.1,161.985,4.002575,1077.993,29.17506,14.88459,48.0312,24.67222,94.06899,38.0246,17.01099,72.04691,148.1546,172.2227,207.3346,4383.74,90849.21,164.4723,70.03493,35.4448,50.03246,53715.87,2779.633,3293.005,493.0991,201.6389,9756.121,1041.014,5281.101,654.8927,341.8432,56.99029,14.00903,8.004507,6.00322,2.000644,5.002592,4.002575,7.004507,3.001288,174.8039,2.801714
91,4228,44841.877,4228.0026,4229,1998.696,500.3233,416.9363,583.7144,33344.26,3913.099,5023.664,0,0,0,14794.05,63356.22,34125330,620.5046,194.0467,33377.37,23893.51,319.9471,353872,1158.152,3446.994,11334.05,951.814,150.3451,3801879,0,1283.747,851.491,6261.843,10672.58,614.4571,206.9865,1969.745,101.7815,5815.027,222.3807,606.012,47.80403,49.4865,706.1365,19.33208,718.9606,5178.401,553.3644,2104.206,121.0973,822.8993,53.59837,324.6642,80.27934,68.7527,432.0935,212.9101,398.4897,324.9183,1271.903,256.947,138.5781,266.9442,149.5167,77.81609,144.2073,171.7994,166.5407,114.0005,229.4025,66.03362,159.1022,10751.15,386.7565,111.7032,34.31596,32.18132,92.17529,32.40799,46.82208,21.84494,70.61922,18.38543,34.71241,51.06322,20.25121,40.70885,20.0129,148518.5,200.1866,1,1041.28,24.0155,26.01681,58.2723,26.01681,103.6607,34.02207,20.01293,67.30939,117.1021,200.3765,210.3073,4281.53,90542.12,160.2039,74.73285,32.08319,48.03117,53746.99,2692.395,3287.103,467.0358,235.4246,9790.251,1005.482,5240.714,604.0403,345.0816,79.05145,18.98032,6.00322,19.01162,5.956315,14.00906,6.00388,5.941323,5.002576,174.8039,2.801714
91,4229,44841.877,4229.0026,4230,2501.336,460.2048,540.7138,917.2595,31701.88,3492.013,4044.072,0,0,0,16559.43,66582.73,33539260,658.8223,144.088,32676.45,24643.79,92.47447,348862.7,1011.015,3132.151,11258.64,959.2095,194.8749,3615777,0,1137.236,847.7961,6366.029,10275.51,725.4359,168.1967,1860.396,106.8749,6295.738,235.9289,497.2949,28.15536,109.8632,663.6063,77.33807,756.5395,5015.647,597.6244,2162.707,105.4717,693.544,69.01425,327.8253,49.21657,43.97632,446.4452,183.2091,343.8351,282.7764,1244.152,248.1127,116.4749,300.8941,195.6184,77.75223,141.179,171.343,133.6966,118.4204,245.8903,52.02637,129.9904,11202.56,447.632,97.38421,33.01204,32.18143,68.27702,28.99663,65.2002,43.05473,75.91784,22.62826,16.66188,37.40384,23.8251,37.21533,17.011,150252,237.5596,4.002592,1058.129,32.27095,19.46572,51.03325,23.01484,101.0699,54.03521,16.01032,59.1912,124.2007,195.3096,199.3063,4253.374,90689.7,147.1578,59.00968,35.02264,67.03997,55022.14,2636.249,3458.947,465.0189,258.3734,10270.94,958.7462,5446.677,675.4379,349.7536,59.03827,55.03564,30.01945,23.01486,5.003219,24.01488,10.00644,12.00774,4.001932,174.7801,2.802095
92,4295,44841.8778,4295.0027,4296,1328.281,833.8726,1449.027,1667.752,28079.06,3185.045,2975.903,11662.18,0,0,11019.57,53535.91,29438640,1017.77,268.538,35508.07,24580.61,264.7557,643058.3,1031.135,3384.882,4319.306,1297.278,123.8131,1533248,133.2183,443.3252,274.2934,2824.664,6014.046,624.9881,259.5745,1735.676,202.1047,6157.546,234.3727,415.8761,37.18085,260.6133,1610.639,183.6862,1845.344,1496.264,401.5092,1998.372,62.50122,332.117,48.58801,225.6252,101.3857,37.20846,221.2147,100.5388,115.149,151.8792,1463.251,290.2642,100.0313,383.1015,49.8288,49.51914,110.6292,68.27868,79.78629,114.5117,220.3854,42.0212,110.2947,6909.179,370.0296,30.13865,12.83146,14.30281,27.92712,61.40484,29.34266,12.7569,41.96273,15.5569,12.49638,8.445978,11.91171,20.93518,22.01423,152127.1,259.6709,1,1105.994,21.97514,18.87157,50.03247,38.02454,74.80663,129.1429,49.03196,4.001932,89.56546,20.01289,7.004507,6934.835,99694.91,176.9799,72.49639,38.90802,95.05862,18.01161,17.01035,65.04223,21.01298,54.03508,4.001932,4.001932,5.002575,1.000644,7.003864,2.000644,4091.56,582.4921,463.2721,82.65546,618.2043,173.2124,219.3451,77.05,174.9945,2.798662
92,4296,44841.8778,4296.0027,4297,1084.034,583.658,608.7928,500.3233,35026.11,2738.942,5444.256,0,0,0,12684,59333.1,32994030,774.9376,123.4844,34305.41,22968.75,264.2144,338868,950.1332,2507.349,6417.331,668.2057,175.3041,3700552,0,718.8278,556.6814,4931.479,9320.147,971.8522,210.2323,2631.239,146.3106,7887.145,178.6751,616.8187,42.49257,92.58688,489.0661,19.33208,935.567,3516.037,520.2523,3058.543,128.9095,594.796,33.63954,336.801,56.2453,33.82791,380.0158,153.9811,175.7538,227.3422,1156.185,249.0409,91.91911,166.3841,96.41351,49.51907,166.7917,121.14,107.8202,91.14215,196.2038,41.90472,143.6475,10439.88,402.0911,39.36552,36.67657,21.45427,48.8726,32.40689,26.08225,27.10846,59.94185,16.97119,8.330917,28.21232,16.67747,24.42522,11.00708,149626.6,270.0975,2.000644,1058.235,31.91911,27.81487,47.03054,38.02459,82.74595,182.5919,46.84282,11.00647,124.1371,55.19217,29.01519,3266.272,96598.61,148.1633,58.18346,39.02517,115.0969,837.3707,123.1167,228.384,52.03368,64.70628,108.0847,27.01745,84.20776,22.0142,12.00773,2.000644,2756.023,488.6425,339.0577,79.69237,792.838,176.2247,242.672,60.16408,174.7087,2.80324
92,4297,44841.8778,4297.0027,4298,2069.831,250.1073,833.8754,932.7358,33528.23,3648.708,4463.436,0,0,0,15479.35,62089.91,32669370,1149.142,158.7655,33728.53,22356.78,277.4243,315926.8,1070.337,2551.364,6668.815,784.4313,185.7198,3525120,0,841.3987,688.4189,5151.73,9447.205,918.0165,225.1793,2490.767,139.9487,7860.82,277.1959,549.665,53.09343,92.0443,573.0012,53.17186,835.4308,4119.152,584.8208,3195.648,79.42384,661.5925,75.87901,350.0825,57.14027,47.35682,416.8016,176.4711,359.8024,240.1655,1285.376,256.1738,78.40281,254.0977,84.05279,56.59339,132.9407,136.4116,126.3855,131.9782,256.9084,52.02639,121.8355,10858.8,434.0552,93.83025,22.43786,29.6393,62.83633,34.11268,48.92982,38.26971,74.93395,16.97121,12.4964,24.13141,19.05925,54.69357,16.01032,152696,271.8572,1.000644,1037.875,30.86381,17.14393,46.38954,53.76155,99.57684,188.2993,50.02888,74.56422,145.1729,176.3665,169.2314,3451,97499.02,189.2667,81.58224,29.01875,160.1923,46896.24,2444.216,3683.75,491.0695,338.0138,8335.498,849.5941,4286.151,530.1807,323.929,46.0298,2593.145,428.9563,270.5431,52.03368,801.8597,146.2604,248.5427,84.15648,174.685,2.803621
92,4298,44841.8778,4298.0027,4299,1264.492,333.5493,1342.534,759.4446,33168.52,3641.167,4603.97,0,0,0,15893.23,56852.24,33363850,807.9311,190.9809,32054.56,24353.47,211.3711,304903.7,1001.835,2845.823,7652.422,667.3611,244.4651,3553294,0,903.2427,782.3831,5213.641,9953.978,732.4714,317.4187,3157.095,117.67,7869.305,187.5905,644.7289,60.65773,82.29932,559.1954,19.33519,806.4674,4167.867,516.3381,3162.453,136.722,592.8876,41.11497,306.7183,67.38914,54.58056,459.9539,185.6332,456.093,271.8367,1277.941,256.2702,164.917,271.6685,106.3022,68.38384,145.8965,129.6227,101.3505,123.48,275.7108,56.02834,112.2645,10846.35,395.1929,112.5345,26.99424,19.12162,57.59983,32.8877,29.34261,23.9192,72.70908,16.35242,16.66186,23.2265,19.0558,47.79648,13.0084,155888.9,244.9971,0.6875002,1054.081,44.37313,38.02462,70.28006,57.48291,102.0816,213.3773,62.04037,78.05106,135.2569,195.282,249.4701,3407.715,97793.41,153.181,57.86304,46.02979,187.2577,81830.77,3193.447,5558.453,732.175,503.1957,15064.34,1347.78,7466.591,868.326,497.1733,79.05162,2422.242,445.7888,267.6895,67.04354,779.4053,174.8068,275.6455,69.16986,174.7087,2.80324
92,4299,44841.8778,4299.0027,4300,1839.846,583.7102,918.7281,1000.647,34295.3,4347.703,4858.489,0,0,0,16182.76,62274.9,33209790,789.1671,418.6283,32955.01,22907.79,365.4691,301449.5,816.16,2446.255,6996.917,681.4291,278.0277,3504584,0,1016.614,809.501,5759.426,10019.08,854.972,293.0505,2584.912,178.1173,7820.896,196.8779,566.5762,53.11558,108.3795,633.1314,38.67054,907.0784,4291.237,660.8752,2807.667,117.1769,608.3965,29.90194,303.8305,77.32804,43.97637,434.2931,175.9555,442.2437,233.7408,1251.104,244.6877,143.014,297.8338,105.906,63.66783,154.9989,195.0623,114.2814,113.1169,244.8383,48.02429,157.4637,11226.44,511.8438,127.3981,30.05329,26.81788,52.36345,33.38742,37.49332,25.51381,70.25687,22.62819,22.72021,29.17922,22.63299,43.0351,19.01225,155375.4,227.9934,1,1117.461,28.2214,20.26309,61.03986,54.64482,96.37845,198.8148,52.49929,80.75587,134.1426,221.4405,229.4031,3368.542,97376.08,163.9169,78.58579,37.02391,197.3195,80630.89,3173.302,5521.306,711.0629,526.2745,15149.14,1276.915,7477.848,829.1719,517.1857,71.04617,2411.501,445.9106,291.8589,55.89564,751.1747,182.24,255.4789,64.04166,174.7801,2.802095
92,4300,44841.8778,4300.0027,4301,2167.79,750.483,833.8713,833.8726,30049.27,3662.771,4391.541,0,0,0,13995.51,59795.98,32202400,888.4994,317.4689,34248.05,22602.79,214.2612,304302.8,1197.591,2560.641,7450.971,608.5822,212.2512,3601679,0,1010.327,694.5032,5753.159,9797.38,782.8171,358.797,2750.616,197.2012,7816.887,241.8055,605.2209,31.8693,84.28832,642.4028,33.83667,832.7048,4120.319,500.1961,3262.052,101.5649,700.2145,26.16404,362.9216,59.76313,71.03905,443.1569,178.3493,470.0226,303.6056,1197.743,299.2236,103.4738,344.761,113.0328,56.59324,168.9922,131.4809,125.8727,111.4055,225.3064,47.29739,145.747,11023.45,450.9571,84.76517,28.36257,34.94006,72.48405,39.72381,60.70401,39.86551,77.5448,19.25832,22.2158,32.57745,23.825,47.68341,17.01096,154332.8,264.4388,2.001288,1092.112,31.6768,22.32693,47.03062,56.13039,97.06329,212.3742,54.03517,67.04356,148.1701,213.3705,213.3174,3414.623,98029.14,139.1572,50.8672,42.41808,179.457,78553.79,3133.125,5290.862,697.362,448.8729,14671.19,1263.344,7400.086,831.8935,494.8113,87.05676,2242.251,374.6224,281.5574,82.0536,722.416,148.1559,234.4021,67.04344,174.8039,2.801714
92,4301,44841.8778,4301.0027,4302,1418.27,333.5493,917.2595,833.8768,32723.23,3978.937,5456.029,0,0,0,13525.53,61148.84,32825950,931.1909,299.8917,33071.37,22440.89,153.3937,305276.2,1128.818,2790.633,7892.005,672.1195,172.4024,3739755,0,947.8743,811.542,5681.435,10118.48,819.3554,325.6137,2583.391,144.5461,7693.083,235.9075,509.5905,42.49248,108.0179,584.4994,67.6703,906.5592,4448.063,596.2648,3010.875,128.8957,767.7958,78.49255,399.3577,69.52504,40.59791,424.4176,169.077,418.6172,268.7663,1225.667,209.5949,113.8657,305.729,117.1564,42.44485,175.5584,138.757,150.3752,125.3617,243.3295,48.02428,153.6254,11051.64,503.1865,92.29959,31.98051,26.81779,68.07265,27.4908,44.01396,36.67615,76.12699,25.45676,23.60431,31.3709,11.91246,40.79066,10.19407,154307.1,223.1981,0,1051.997,22.69802,43.02785,61.03969,49.57904,95.06576,181.7075,52.03377,82.17089,161.2079,206.3469,216.3796,3468.047,96552.71,168.2169,80.93584,40.02591,188.2623,76241.42,3115.612,5043.041,667.5181,463.8262,14030.47,1197.672,7007.023,819.2012,445.3195,64.45582,1911.787,343.8806,213.4084,49.2039,654.1344,129.0989,215.3537,62.03251,174.7801,2.802095
92,4302,44841.8779,4302.0027,4303,1670.521,84.85278,1417.294,950.647,34639.98,1912.701,4481.374,0,0,0,13550.03,64615.41,33461560,921.4665,158.9375,33292.36,22875.17,267.1037,304396.8,1121.254,2676.205,8707.749,571.193,185.6507,3606441,0,957.1746,768.2067,5996.756,10201.1,858.314,305.6528,2593.946,159.0292,7586.142,173.1789,629.4048,31.8693,133.7184,586.1086,88.283,797.8812,4358.671,561.1366,2989.365,128.6116,649.9609,78.49225,329.4328,52.73203,40.59354,454.4822,212.922,396.5393,245.6205,1145.478,209.5945,113.211,284.554,128.5515,79.21605,150.1924,127.7393,127.228,105.6732,231.8,56.02856,172.6368,11010.86,435.8957,95.40482,47.68416,17.87854,51.55901,23.87962,36.16883,30.24787,69.57154,21.214,19.98121,24.13147,16.67747,48.85056,16.62789,155537.9,247.747,0,1100.132,32.24758,23.01484,54.03518,49.03185,84.05505,146.561,34.46766,59.03845,167.2897,194.6513,256.4924,3504.572,96589.8,174.2246,79.92618,37.39919,157.4492,74573.98,3089.007,5064.73,608.7616,442.9796,13678.88,1226.545,6877.103,791.3474,397.7625,68.91968,1445.751,292.1301,183.2298,51.03295,458.5463,108.0898,157.1759,50.03242,174.8277,2.801332
92,4303,44841.8779,4303.0027,4304,1579.639,260.2587,833.8739,753.2543,31559.15,3856.641,5104.038,0,0,0,12892.06,62813.49,34247610,943.9513,211.6879,34900.45,22617.23,171.7394,309075.2,1064.07,2541.777,8188.914,735.7112,242.514,3565499,0,1052.83,869.7377,5827.869,10091.12,827.6616,282.9159,2721.709,99.04757,7826.777,188.721,533.1299,58.42722,68.56949,546.5353,43.49813,700.1131,4466.904,548.8484,2987.661,125.0029,670.8718,48.59048,344.1223,98.42915,64.27114,432.032,204.221,420.9005,265.8341,1247.964,269.8404,97.07458,310.497,116.182,73.68943,190.3014,138.2633,141.8427,121.9566,238.2567,68.0344,118.1735,11060.55,540.3376,121.754,31.17805,19.66636,47.12714,36.79875,45.64413,25.51387,76.42725,16.97121,26.38133,24.12828,16.67748,47.68744,10.00647,154837.9,235.6837,1,1058.613,31.02009,26.54844,45.02919,41.0266,75.04903,115.1121,36.02335,74.32977,151.1795,217.4109,236.4369,3458.44,97624.59,152.8683,72.09599,46.38943,141.1467,75268.8,3046.229,4899.11,620.8735,410.7658,13818.62,1225.531,7069.204,803.751,455.684,65.46436,979.4743,195.2667,135.1213,50.03247,319.7516,82.05354,138.1232,37.02395,174.8759,2.801332
